time,operation,readonly,source,target,key,bucket_access
2023-11-19T21:12:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:13:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:13:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:13:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:13:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:13:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:13:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:13:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:13:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:13:02Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:13:02Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:13:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:13:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:13:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:13:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:14:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:14:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:14:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:14:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:14:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:14:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:14:02Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:14:02Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:14:02Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:14:02Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:14:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:14:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:14:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:14:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:15:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:15:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:15:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:15:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:15:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:15:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:15:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:15:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:16:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:16:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:16:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:16:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:16:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:16:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:16:02Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:16:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:16:02Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:16:02Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:16:02Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:16:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:16:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:16:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:17:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:17:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:17:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:17:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:17:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:17:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:17:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:17:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:18:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:18:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:18:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:18:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:18:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:18:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:18:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:18:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:19:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:19:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:19:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:19:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:19:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:19:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:19:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:19:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:20:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:20:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:20:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:20:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:20:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:20:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:20:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:20:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:21:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:21:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:21:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:21:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:21:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:21:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:21:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:21:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:22:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:22:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:22:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:22:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:22:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:22:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:22:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:22:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:23:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:23:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:23:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:23:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:23:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:23:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:23:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:23:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:24:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:24:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:24:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:24:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:24:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:24:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:24:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:24:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:25:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-trivia-dev-161621-deployment,gdlp/benign_pamplet.txt,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:25:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:25:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:25:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:25:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:25:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:25:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:25:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-0-role-ii7bwfny},asafs-athena,gdlp/gdlp00-benign.json,private
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:26:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:26:01Z,GetObject,TRUE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:26:01Z,CopyObject,FALSE,gdlp-2-role-c1bdsylt},aws-cloudtrail-logs-696714140038-8effbb5f,gdlp/benign_pdf_descriptor.txt,private
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-4-role-iflijyzq},amplify-public-bucket,gdlp/benign_pamplet.txt,public
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},amplify-trivia-dev-162817-deployment,gdlp/benign_pdf_log.txt,private
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-3-role-tlafc4xv},test-data-area,gdlp/benign_pdf_log.txt,public
2023-11-19T21:26:01Z,PutObject,FALSE,gdlp-2-role-c1bdsylt},pdf-files-bucket-1,gdlp/a.pdf,private
2023-11-19T21:26:02Z,PutObject,FALSE,gdlp-1-role-ce1g10xw},sagemaker-studio-l7tewy0ax0r,gdlp/benign-get.txt,private
2023-11-19T21:26:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:26:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:26:53Z,PutObject,FALSE,eitan-shachar-test-role-5gpze9g5},omer-test-logs,benign_activation.txt,private
2023-11-19T21:27:01Z,GetObject,TRUE,gdlp-1-role-ce1g10xw},asafs-athena,gdlp/benign-get.txt,private
